buyer_county,buyer_state,countyfips,count,dosage_unit,state,county,deaths,year,population,type,rate
TYRRELL,NC,37177,4834,1314700,,,,2014,4219,pills_per_person,311.6
UINTA,WY,56041,28870,7804960,Wyoming,"Uinta County, WY",25,2014,20989,death_per_100k,119.1
UINTA,WY,56041,28870,7804960,Wyoming,"Uinta County, WY",25,2014,20989,pills_per_person,371.9
UINTAH,UT,49047,26836,8209750,Utah,"Uintah County, UT",34,2014,34576,death_per_100k,98.3
UINTAH,UT,49047,26836,8209750,Utah,"Uintah County, UT",34,2014,34576,pills_per_person,237.4
ULSTER,NY,36111,152124,56364765,New York,"Ulster County, NY",131,2014,181598,death_per_100k,72.1
ULSTER,NY,36111,152124,56364765,New York,"Ulster County, NY",131,2014,181598,pills_per_person,310.4
UMATILLA,OR,41059,74239,30725428.5,Oregon,"Umatilla County, OR",39,2014,76645,death_per_100k,50.9
UMATILLA,OR,41059,74239,30725428.5,Oregon,"Umatilla County, OR",39,2014,76645,pills_per_person,400.9
UNICOI,TN,47171,29547,13797770,Tennessee,"Unicoi County, TN",12,2014,18175,death_per_100k,66
UNICOI,TN,47171,29547,13797770,Tennessee,"Unicoi County, TN",12,2014,18175,pills_per_person,759.2
UNION,AR,05139,47279,19653460,Arkansas,"Union County, AR",21,2014,40954,death_per_100k,51.3
UNION,AR,05139,47279,19653460,Arkansas,"Union County, AR",21,2014,40954,pills_per_person,479.9
UNION,FL,12125,8342,3740770,,,,2014,15258,death_per_100k,
UNION,FL,12125,8342,3740770,,,,2014,15258,pills_per_person,245.2
UNION,GA,13291,21253,9281460,Georgia,"Union County, GA",11,2014,21553,death_per_100k,51
UNION,GA,13291,21253,9281460,Georgia,"Union County, GA",11,2014,21553,pills_per_person,430.6
UNION,IA,19175,16297,4784620,,,,2014,12554,death_per_100k,
UNION,IA,19175,16297,4784620,,,,2014,12554,pills_per_person,381.1
UNION,IL,17181,25139,9211480,Illinois,"Union County, IL",10,2014,17620,death_per_100k,56.8
UNION,IL,17181,25139,9211480,Illinois,"Union County, IL",10,2014,17620,pills_per_person,522.8
UNION,IN,18161,4222,2048290,,,,2014,7382,death_per_100k,
UNION,IN,18161,4222,2048290,,,,2014,7382,pills_per_person,277.5
UNION,KY,21225,20475,11007870,Kentucky,"Union County, KY",12,2014,15192,death_per_100k,79
UNION,KY,21225,20475,11007870,Kentucky,"Union County, KY",12,2014,15192,pills_per_person,724.6
UNION,LA,22111,16897,4651610,,,,2014,22623,death_per_100k,
UNION,LA,22111,16897,4651610,,,,2014,22623,pills_per_person,205.6
UNION,MS,28145,28157,9677030,,,,2014,27536,death_per_100k,
UNION,MS,28145,28157,9677030,,,,2014,27536,pills_per_person,351.4
UNION,NC,37179,138190,46555674,North Carolina,"Union County, NC",88,2014,209387,death_per_100k,42
UNION,NC,37179,138190,46555674,North Carolina,"Union County, NC",88,2014,209387,pills_per_person,222.3
UNION,NJ,34039,246035,95353414,New Jersey,"Union County, NJ",213,2014,545236,death_per_100k,39.1
UNION,NJ,34039,246035,95353414,New Jersey,"Union County, NJ",213,2014,545236,pills_per_person,174.9
UNION,NM,35059,2595,682920,,,,2014,4413,death_per_100k,
UNION,NM,35059,2595,682920,,,,2014,4413,pills_per_person,154.8
UNION,OH,39159,38543,16333560,Ohio,"Union County, OH",31,2014,53090,death_per_100k,58.4
UNION,OH,39159,38543,16333560,Ohio,"Union County, OH",31,2014,53090,pills_per_person,307.7
UNION,OR,41061,34246,13984980,Oregon,"Union County, OR",18,2014,25736,death_per_100k,69.9
UNION,OR,41061,34246,13984980,Oregon,"Union County, OR",18,2014,25736,pills_per_person,543.4
UNION,PA,42119,22800,8146965,,,,2014,44955,death_per_100k,
UNION,PA,42119,22800,8146965,,,,2014,44955,pills_per_person,181.2
UNION,SC,45087,32099,16878090,South Carolina,"Union County, SC",26,2014,28329,death_per_100k,91.8
UNION,SC,45087,32099,16878090,South Carolina,"Union County, SC",26,2014,28329,pills_per_person,595.8
UNION,SD,46127,13559,3516784,,,,2014,14751,death_per_100k,
UNION,SD,46127,13559,3516784,,,,2014,14751,pills_per_person,238.4
UNION,TN,47173,18457,11498550,Tennessee,"Union County, TN",20,2014,19139,death_per_100k,104.5
UNION,TN,47173,18457,11498550,Tennessee,"Union County, TN",20,2014,19139,pills_per_person,600.8
UPSHUR,TX,48459,18784,8304420,Texas,"Upshur County, TX",14,2014,39851,death_per_100k,35.1
UPSHUR,TX,48459,18784,8304420,Texas,"Upshur County, TX",14,2014,39851,pills_per_person,208.4
UPSHUR,WV,54097,23017,7202430,West Virginia,"Upshur County, WV",14,2014,24487,death_per_100k,57.2
UPSHUR,WV,54097,23017,7202430,West Virginia,"Upshur County, WV",14,2014,24487,pills_per_person,294.1
UPSON,GA,13293,34158,13360905,Georgia,"Upson County, GA",19,2014,26681,death_per_100k,71.2
UPSON,GA,13293,34158,13360905,Georgia,"Upson County, GA",19,2014,26681,pills_per_person,500.8
UPTON,TX,48461,977,274430,,,,2014,3339,death_per_100k,
UPTON,TX,48461,977,274430,,,,2014,3339,pills_per_person,82.2
UTAH,UT,49049,390809,127891644,Utah,"Utah County, UT",575,2014,540425,death_per_100k,106.4
UTAH,UT,49049,390809,127891644,Utah,"Utah County, UT",575,2014,540425,pills_per_person,236.7
UTUADO,PR,,1974,733120,,,,,,death_per_100k,
UTUADO,PR,,1974,733120,,,,,,pills_per_person,
UVALDE,TX,48463,16683,5768480,,,,2014,26763,death_per_100k,
UVALDE,TX,48463,16683,5768480,,,,2014,26763,pills_per_person,215.5
VAL VERDE,TX,48465,17141,5660920,,,,2014,48999,death_per_100k,
VAL VERDE,TX,48465,17141,5660920,,,,2014,48999,pills_per_person,115.5
VALDEZ CORDOVA,AK,02261,7517,2312470,,,,2014,9685,death_per_100k,
VALDEZ CORDOVA,AK,02261,7517,2312470,,,,2014,9685,pills_per_person,238.8
VALENCIA,NM,35061,69405,31798850,New Mexico,"Valencia County, NM",108,2014,76480,death_per_100k,141.2
VALENCIA,NM,35061,69405,31798850,New Mexico,"Valencia County, NM",108,2014,76480,pills_per_person,415.8
VALLEY,ID,16085,10254,4165160,,,,2014,9662,death_per_100k,
VALLEY,ID,16085,10254,4165160,,,,2014,9662,pills_per_person,431.1
VALLEY,MT,30105,9833,2998300,,,,2014,7518,death_per_100k,
VALLEY,MT,30105,9833,2998300,,,,2014,7518,pills_per_person,398.8
VALLEY,NE,31175,4984,1799415,,,,2014,4269,death_per_100k,
VALLEY,NE,31175,4984,1799415,,,,2014,4269,pills_per_person,421.5
VAN BUREN,AR,05141,19323,6524680,,,,2014,17090,death_per_100k,
VAN BUREN,AR,05141,19323,6524680,,,,2014,17090,pills_per_person,381.8
VAN BUREN,IA,19177,3050,1315530,,,,2014,7487,death_per_100k,
VAN BUREN,IA,19177,3050,1315530,,,,2014,7487,pills_per_person,175.7
VAN BUREN,MI,26159,85342,34779480,Michigan,"Van Buren County, MI",53,2014,75569,death_per_100k,70.1
VAN BUREN,MI,26159,85342,34779480,Michigan,"Van Buren County, MI",53,2014,75569,pills_per_person,460.2
VAN BUREN,TN,47175,1933,777100,,,,2014,5578,death_per_100k,
VAN BUREN,TN,47175,1933,777100,,,,2014,5578,pills_per_person,139.3
VAN WERT,OH,39161,19266,7484820,Ohio,"Van Wert County, OH",19,2014,28612,death_per_100k,66.4
VAN WERT,OH,39161,19266,7484820,Ohio,"Van Wert County, OH",19,2014,28612,pills_per_person,261.6
VAN ZANDT,TX,48467,49511,18548496,Texas,"Van Zandt County, TX",32,2014,52605,death_per_100k,60.8
VAN ZANDT,TX,48467,49511,18548496,Texas,"Van Zandt County, TX",32,2014,52605,pills_per_person,352.6
VANCE,NC,37181,69455,29385190,North Carolina,"Vance County, NC",37,2014,44998,death_per_100k,82.2
VANCE,NC,37181,69455,29385190,North Carolina,"Vance County, NC",37,2014,44998,pills_per_person,653
VANDERBURGH,IN,18163,217606,120544020,Indiana,"Vanderburgh County, IN",199,2014,180877,death_per_100k,110
VANDERBURGH,IN,18163,217606,120544020,Indiana,"Vanderburgh County, IN",199,2014,180877,pills_per_person,666.4
VEGA ALTA,PR,,1386,1063910,,,,,,death_per_100k,
VEGA ALTA,PR,,1386,1063910,,,,,,pills_per_person,
VEGA BAJA,PR,,3572,1458250,,,,,,death_per_100k,
VEGA BAJA,PR,,3572,1458250,,,,,,pills_per_person,
VENANGO,PA,42121,53922,18409100,Pennsylvania,"Venango County, PA",36,2014,54265,death_per_100k,66.3
VENANGO,PA,42121,53922,18409100,Pennsylvania,"Venango County, PA",36,2014,54265,pills_per_person,339.2
VENTURA,CA,06111,446703,209395874,California,"Ventura County, CA",627,2014,835790,death_per_100k,75
VENTURA,CA,06111,446703,209395874,California,"Ventura County, CA",627,2014,835790,pills_per_person,250.5
VERMILION,IL,17183,69743,34038470,Illinois,"Vermilion County, IL",69,2014,80773,death_per_100k,85.4
VERMILION,IL,17183,69743,34038470,Illinois,"Vermilion County, IL",69,2014,80773,pills_per_person,421.4
VERMILION,LA,22113,48074,16294745,,,,2014,58784,death_per_100k,
VERMILION,LA,22113,48074,16294745,,,,2014,58784,pills_per_person,277.2
VERMILLION,IN,18165,11513,6633300,,,,2014,15952,death_per_100k,
VERMILLION,IN,18165,11513,6633300,,,,2014,15952,pills_per_person,415.8
VERNON,LA,22115,35264,16717510,,,,2014,52844,death_per_100k,
VERNON,LA,22115,35264,16717510,,,,2014,52844,pills_per_person,316.4
VERNON,MO,29217,33335,8203020,Missouri,"Vernon County, MO",17,2014,20984,death_per_100k,81
VERNON,MO,29217,33335,8203020,Missouri,"Vernon County, MO",17,2014,20984,pills_per_person,390.9
VERNON,WI,55123,18451,7072830,Wisconsin,"Vernon County, WI",15,2014,30124,death_per_100k,49.8
VERNON,WI,55123,18451,7072830,Wisconsin,"Vernon County, WI",15,2014,30124,pills_per_person,234.8
VICTORIA,TX,48469,70011,35869814,Texas,"Victoria County, TX",26,2014,88955,death_per_100k,29.2
VICTORIA,TX,48469,70011,35869814,Texas,"Victoria County, TX",26,2014,88955,pills_per_person,403.2
VIEQUES,PR,,184,154300,,,,,,death_per_100k,
VIEQUES,PR,,184,154300,,,,,,pills_per_person,
VIGO,IN,18167,120472,52953158,Indiana,"Vigo County, IN",59,2014,108264,death_per_100k,54.5
VIGO,IN,18167,120472,52953158,Indiana,"Vigo County, IN",59,2014,108264,pills_per_person,489.1
VILAS,WI,55125,20788,6519400,Wisconsin,"Vilas County, WI",24,2014,21368,death_per_100k,112.3
VILAS,WI,55125,20788,6519400,Wisconsin,"Vilas County, WI",24,2014,21368,pills_per_person,305.1
VILLALBA,PR,,800,382380,,,,,,death_per_100k,
VILLALBA,PR,,800,382380,,,,,,pills_per_person,
VINTON,OH,39163,4741,1972600,Ohio,"Vinton County, OH",18,2014,13319,death_per_100k,135.1
VINTON,OH,39163,4741,1972600,Ohio,"Vinton County, OH",18,2014,13319,pills_per_person,148.1
VIRGINIA BEACH CITY,VA,51810,252494,81529267,Virginia,"Virginia Beach city, VA",257,2014,445623,death_per_100k,57.7
VIRGINIA BEACH CITY,VA,51810,252494,81529267,Virginia,"Virginia Beach city, VA",257,2014,445623,pills_per_person,183
VOLUSIA,FL,12127,498213,228004757.6,Florida,"Volusia County, FL",605,2014,498981,death_per_100k,121.2
VOLUSIA,FL,12127,498213,228004757.6,Florida,"Volusia County, FL",605,2014,498981,pills_per_person,456.9
WABASH,IL,17185,9441,4347500,,,,2014,11730,death_per_100k,
WABASH,IL,17185,9441,4347500,,,,2014,11730,pills_per_person,370.6
WABASH,IN,18169,36607,15087480,Indiana,"Wabash County, IN",13,2014,32492,death_per_100k,40
WABASH,IN,18169,36607,15087480,Indiana,"Wabash County, IN",13,2014,32492,pills_per_person,464.3
WABASHA,MN,27157,7193,2523860,,,,2014,21485,death_per_100k,
WABASHA,MN,27157,7193,2523860,,,,2014,21485,pills_per_person,117.5
WABAUNSEE,KS,20197,5,500,,,,2014,7034,death_per_100k,
WABAUNSEE,KS,20197,5,500,,,,2014,7034,pills_per_person,0.1
WADENA,MN,27159,15131,4244980,,,,2014,13754,death_per_100k,
WADENA,MN,27159,15131,4244980,,,,2014,13754,pills_per_person,308.6
WAGONER,OK,40145,54751,22976130,Oklahoma,"Wagoner County, OK",114,2014,74767,death_per_100k,152.5
WAGONER,OK,40145,54751,22976130,Oklahoma,"Wagoner County, OK",114,2014,74767,pills_per_person,307.3
WAHKIAKUM,WA,53069,3376,1296030,,,,2014,4016,death_per_100k,
WAHKIAKUM,WA,53069,3376,1296030,,,,2014,4016,pills_per_person,322.7
WAKE,NC,37183,620819,195241330,North Carolina,"Wake County, NC",334,2014,952513,death_per_100k,35.1
WAKE,NC,37183,620819,195241330,North Carolina,"Wake County, NC",334,2014,952513,pills_per_person,205
WAKULLA,FL,12129,23903,8565070,Florida,"Wakulla County, FL",13,2014,31015,death_per_100k,41.9
WAKULLA,FL,12129,23903,8565070,Florida,"Wakulla County, FL",13,2014,31015,pills_per_person,276.2
WALDO,ME,23027,24754,12558830,Maine,"Waldo County, ME",32,2014,38904,death_per_100k,82.3
WALDO,ME,23027,24754,12558830,Maine,"Waldo County, ME",32,2014,38904,pills_per_person,322.8
WALKER,AL,01127,151857,79053983,Alabama,"Walker County, AL",84,2014,66211,death_per_100k,126.9
WALKER,AL,01127,151857,79053983,Alabama,"Walker County, AL",84,2014,66211,pills_per_person,1194
WALKER,GA,13295,49923,23864406,Georgia,"Walker County, GA",50,2014,68445,death_per_100k,73.1
WALKER,GA,13295,49923,23864406,Georgia,"Walker County, GA",50,2014,68445,pills_per_person,348.7
WALKER,TX,48471,35100,16091310,Texas,"Walker County, TX",12,2014,68882,death_per_100k,17.4
WALKER,TX,48471,35100,16091310,Texas,"Walker County, TX",12,2014,68882,pills_per_person,233.6
WALLA WALLA,WA,53071,59081,23790690,Washington,"Walla Walla County, WA",20,2014,59476,death_per_100k,33.6
WALLA WALLA,WA,53071,59081,23790690,Washington,"Walla Walla County, WA",20,2014,59476,pills_per_person,400
WALLACE,KS,20199,527,73600,,,,2014,1569,death_per_100k,
WALLACE,KS,20199,527,73600,,,,2014,1569,pills_per_person,46.9
WALLER,TX,48473,9522,2415300,Texas,"Waller County, TX",23,2014,44825,death_per_100k,51.3
WALLER,TX,48473,9522,2415300,Texas,"Waller County, TX",23,2014,44825,pills_per_person,53.9
WALLOWA,OR,41063,8497,2812290,,,,2014,6893,death_per_100k,
WALLOWA,OR,41063,8497,2812290,,,,2014,6893,pills_per_person,408
WALSH,ND,38099,9011,2928310,,,,2014,11052,death_per_100k,
WALSH,ND,38099,9011,2928310,,,,2014,11052,pills_per_person,265
WALTHALL,MS,28147,14698,6114540,Mississippi,"Walthall County, MS",10,2014,15126,death_per_100k,66.1
WALTHALL,MS,28147,14698,6114540,Mississippi,"Walthall County, MS",10,2014,15126,pills_per_person,404.2
WALTON,FL,12131,55409,28963925,Florida,"Walton County, FL",53,2014,57821,death_per_100k,91.7
WALTON,FL,12131,55409,28963925,Florida,"Walton County, FL",53,2014,57821,pills_per_person,500.9
WALTON,GA,13297,81310,35254090,Georgia,"Walton County, GA",54,2014,85378,death_per_100k,63.2
WALTON,GA,13297,81310,35254090,Georgia,"Walton County, GA",54,2014,85378,pills_per_person,412.9
WALWORTH,SD,46129,5502,1502400,,,,2014,5498,death_per_100k,
WALWORTH,SD,46129,5502,1502400,,,,2014,5498,pills_per_person,273.3
WALWORTH,WI,55127,88174,29516660,Wisconsin,"Walworth County, WI",90,2014,102920,death_per_100k,87.4
WALWORTH,WI,55127,88174,29516660,Wisconsin,"Walworth County, WI",90,2014,102920,pills_per_person,286.8
WAPELLO,IA,19179,31593,12432070,Iowa,"Wapello County, IA",11,2014,35406,death_per_100k,31.1
WAPELLO,IA,19179,31593,12432070,Iowa,"Wapello County, IA",11,2014,35406,pills_per_person,351.1
WARD,ND,38101,26753,9601540,,,,2014,65854,death_per_100k,
WARD,ND,38101,26753,9601540,,,,2014,65854,pills_per_person,145.8
WARD,TX,48475,8195,3378500,,,,2014,11011,death_per_100k,
WARD,TX,48475,8195,3378500,,,,2014,11011,pills_per_person,306.8
WARE,GA,13299,64795,28318098,Georgia,"Ware County, GA",30,2014,35915,death_per_100k,83.5
WARE,GA,13299,64795,28318098,Georgia,"Ware County, GA",30,2014,35915,pills_per_person,788.5
WARREN,GA,13301,2095,919620,,,,2014,5626,death_per_100k,
WARREN,GA,13301,2095,919620,,,,2014,5626,pills_per_person,163.5
WARREN,IA,19181,35280,10799820,Iowa,"Warren County, IA",18,2014,47058,death_per_100k,38.3
WARREN,IA,19181,35280,10799820,Iowa,"Warren County, IA",18,2014,47058,pills_per_person,229.5
WARREN,IL,17187,10111,3319450,,,,2014,17784,death_per_100k,
WARREN,IL,17187,10111,3319450,,,,2014,17784,pills_per_person,186.7
WARREN,IN,18171,1,100,,,,2014,8421,death_per_100k,
WARREN,IN,18171,1,100,,,,2014,8421,pills_per_person,0
WARREN,KY,21227,126061,49699048,Kentucky,"Warren County, KY",53,2014,117169,death_per_100k,45.2
WARREN,KY,21227,126061,49699048,Kentucky,"Warren County, KY",53,2014,117169,pills_per_person,424.2
WARREN,MO,29219,25137,8474260,Missouri,"Warren County, MO",25,2014,32847,death_per_100k,76.1
WARREN,MO,29219,25137,8474260,Missouri,"Warren County, MO",25,2014,32847,pills_per_person,258
WARREN,MS,28149,52875,19611010,Mississippi,"Warren County, MS",12,2014,48291,death_per_100k,24.8
WARREN,MS,28149,52875,19611010,Mississippi,"Warren County, MS",12,2014,48291,pills_per_person,406.1
WARREN,NC,37185,7347,2229300,,,,2014,20628,death_per_100k,
WARREN,NC,37185,7347,2229300,,,,2014,20628,pills_per_person,108.1
WARREN,NJ,34041,93959,27185137,New Jersey,"Warren County, NJ",58,2014,107624,death_per_100k,53.9
WARREN,NJ,34041,93959,27185137,New Jersey,"Warren County, NJ",58,2014,107624,pills_per_person,252.6
WARREN,NY,36113,69276,27150100,New York,"Warren County, NY",15,2014,65388,death_per_100k,22.9
WARREN,NY,36113,69276,27150100,New York,"Warren County, NY",15,2014,65388,pills_per_person,415.2
WARREN,OH,39165,182300,76179814,Ohio,"Warren County, OH",138,2014,217623,death_per_100k,63.4
WARREN,OH,39165,182300,76179814,Ohio,"Warren County, OH",138,2014,217623,pills_per_person,350.1
WARREN,PA,42123,35453,10498290,,,,2014,41218,death_per_100k,
WARREN,PA,42123,35453,10498290,,,,2014,41218,pills_per_person,254.7
WARREN,TN,47177,55458,34545665,Tennessee,"Warren County, TN",29,2014,39867,death_per_100k,72.7
WARREN,TN,47177,55458,34545665,Tennessee,"Warren County, TN",29,2014,39867,pills_per_person,866.5
WARREN,VA,51187,47985,15465025,Virginia,"Warren County, VA",39,2014,38142,death_per_100k,102.2
WARREN,VA,51187,47985,15465025,Virginia,"Warren County, VA",39,2014,38142,pills_per_person,405.5
WARRICK,IN,18173,39037,21477798,Indiana,"Warrick County, IN",11,2014,60538,death_per_100k,18.2
WARRICK,IN,18173,39037,21477798,Indiana,"Warrick County, IN",11,2014,60538,pills_per_person,354.8
WASATCH,UT,49051,20773,6721810,Utah,"Wasatch County, UT",20,2014,25550,death_per_100k,78.3
WASATCH,UT,49051,20773,6721810,Utah,"Wasatch County, UT",20,2014,25550,pills_per_person,263.1
WASCO,OR,41065,34559,16565390,,,,2014,25387,death_per_100k,
WASCO,OR,41065,34559,16565390,,,,2014,25387,pills_per_person,652.5
WASECA,MN,27161,10067,2538050,,,,2014,19127,death_per_100k,
WASECA,MN,27161,10067,2538050,,,,2014,19127,pills_per_person,132.7
WASHAKIE,WY,56043,12593,4178025,,,,2014,8444,death_per_100k,
WASHAKIE,WY,56043,12593,4178025,,,,2014,8444,pills_per_person,494.8
WASHBURN,WI,55129,12375,5411690,,,,2014,15785,death_per_100k,
WASHBURN,WI,55129,12375,5411690,,,,2014,15785,pills_per_person,342.8
WASHINGTON,AL,01129,4248,1534380,,,,2014,17137,death_per_100k,
WASHINGTON,AL,01129,4248,1534380,,,,2014,17137,pills_per_person,89.5
WASHINGTON,AR,05143,216731,70429980,Arkansas,"Washington County, AR",79,2014,212238,death_per_100k,37.2
WASHINGTON,AR,05143,216731,70429980,Arkansas,"Washington County, AR",79,2014,212238,pills_per_person,331.8
WASHINGTON,CO,08121,427,124200,,,,2014,4781,death_per_100k,
WASHINGTON,CO,08121,427,124200,,,,2014,4781,pills_per_person,26
WASHINGTON,FL,12133,26929,15032299,Florida,"Washington County, FL",23,2014,24660,death_per_100k,93.3
WASHINGTON,FL,12133,26929,15032299,Florida,"Washington County, FL",23,2014,24660,pills_per_person,609.6
WASHINGTON,GA,13303,21251,6186590,,,,2014,20861,death_per_100k,
WASHINGTON,GA,13303,21251,6186590,,,,2014,20861,pills_per_person,296.6
WASHINGTON,IA,19183,13366,3860890,,,,2014,21906,death_per_100k,
WASHINGTON,IA,19183,13366,3860890,,,,2014,21906,pills_per_person,176.2
WASHINGTON,ID,16087,8235,3950840,,,,2014,10068,death_per_100k,
WASHINGTON,ID,16087,8235,3950840,,,,2014,10068,pills_per_person,392.4
WASHINGTON,IL,17189,7201,2383850,,,,2014,14527,death_per_100k,
WASHINGTON,IL,17189,7201,2383850,,,,2014,14527,pills_per_person,164.1
WASHINGTON,IN,18175,21530,13310520,Indiana,"Washington County, IN",30,2014,28017,death_per_100k,107.1
WASHINGTON,IN,18175,21530,13310520,Indiana,"Washington County, IN",30,2014,28017,pills_per_person,475.1
WASHINGTON,KS,20201,2415,790210,,,,2014,5717,death_per_100k,
WASHINGTON,KS,20201,2415,790210,,,,2014,5717,pills_per_person,138.2
WASHINGTON,KY,21229,5539,2526710,Kentucky,"Washington County, KY",10,2014,11871,death_per_100k,84.2
WASHINGTON,KY,21229,5539,2526710,Kentucky,"Washington County, KY",10,2014,11871,pills_per_person,212.8
WASHINGTON,LA,22117,59136,25045740,Louisiana,"Washington Parish, LA",32,2014,46723,death_per_100k,68.5
WASHINGTON,LA,22117,59136,25045740,Louisiana,"Washington Parish, LA",32,2014,46723,pills_per_person,536
WASHINGTON,MD,24043,156150,54556280,Maryland,"Washington County, MD",170,2014,148913,death_per_100k,114.2
WASHINGTON,MD,24043,156150,54556280,Maryland,"Washington County, MD",170,2014,148913,pills_per_person,366.4
WASHINGTON,ME,23029,26361,13709870,Maine,"Washington County, ME",40,2014,32397,death_per_100k,123.5
WASHINGTON,ME,23029,26361,13709870,Maine,"Washington County, ME",40,2014,32397,pills_per_person,423.2
WASHINGTON,MN,27163,140863,53387156,Minnesota,"Washington County, MN",63,2014,244103,death_per_100k,25.8
WASHINGTON,MN,27163,140863,53387156,Minnesota,"Washington County, MN",63,2014,244103,pills_per_person,218.7
WASHINGTON,MO,29221,29027,15063970,Missouri,"Washington County, MO",32,2014,25113,death_per_100k,127.4
WASHINGTON,MO,29221,29027,15063970,Missouri,"Washington County, MO",32,2014,25113,pills_per_person,599.8
